Row ID,Stamp,Date             Time,Humidity(%)
6216000,1497831431, 19/6/2017 0:17:11,69.1
6216999,1497831432, 19/6/2017 0:17:12,69.2
6217999,1497831433, 19/6/2017 0:17:13,69.2
6218998,1497831434, 19/6/2017 0:17:14,69.3
6219999,1497831435, 19/6/2017 0:17:15,69.3
6220999,1497831436, 19/6/2017 0:17:16,69.4
6221999,1497831437, 19/6/2017 0:17:17,69.4
6222999,1497831438, 19/6/2017 0:17:18,69.4
6224000,1497831439, 19/6/2017 0:17:19,69.4
6225000,1497831440, 19/6/2017 0:17:20,69.4
6225999,1497831441, 19/6/2017 0:17:21,69.4
6226999,1497831442, 19/6/2017 0:17:22,69.4
6227999,1497831443, 19/6/2017 0:17:23,69.4
6228999,1497831444, 19/6/2017 0:17:24,69.4
6229999,1497831445, 19/6/2017 0:17:25,69.5
6230999,1497831446, 19/6/2017 0:17:26,69.5
6232000,1497831447, 19/6/2017 0:17:27,69.6
6232998,1497831448, 19/6/2017 0:17:28,69.6
6234000,1497831449, 19/6/2017 0:17:29,69.6
6234999,1497831450, 19/6/2017 0:17:30,69.6
6236000,1497831451, 19/6/2017 0:17:31,69.6
6236998,1497831452, 19/6/2017 0:17:32,69.7
6238000,1497831453, 19/6/2017 0:17:33,69.7
6238999,1497831454, 19/6/2017 0:17:34,69.7
6240000,1497831455, 19/6/2017 0:17:35,69.7
6240999,1497831456, 19/6/2017 0:17:36,69.8
6241999,1497831457, 19/6/2017 0:17:37,69.8
6242999,1497831458, 19/6/2017 0:17:38,69.8
6243999,1497831459, 19/6/2017 0:17:39,69.8
6244999,1497831460, 19/6/2017 0:17:40,69.8
6245998,1497831461, 19/6/2017 0:17:41,69.9
6246999,1497831462, 19/6/2017 0:17:42,69.9
6248000,1497831463, 19/6/2017 0:17:43,69.9
6248999,1497831464, 19/6/2017 0:17:44,69.9
6249999,1497831465, 19/6/2017 0:17:45,69.9
6250999,1497831466, 19/6/2017 0:17:46,69.9
6251999,1497831467, 19/6/2017 0:17:47,69.9
6252999,1497831468, 19/6/2017 0:17:48,69.9
6253999,1497831469, 19/6/2017 0:17:49,69.9
6255000,1497831470, 19/6/2017 0:17:50,69.9
6255998,1497831471, 19/6/2017 0:17:51,69.9
6256999,1497831472, 19/6/2017 0:17:52,69.9
6257998,1497831473, 19/6/2017 0:17:53,69.9
6259000,1497831474, 19/6/2017 0:17:54,69.9
6259999,1497831475, 19/6/2017 0:17:55,69.9
6260999,1497831476, 19/6/2017 0:17:56,69.9
6261998,1497831477, 19/6/2017 0:17:57,70
6262999,1497831478, 19/6/2017 0:17:58,70
6263999,1497831479, 19/6/2017 0:17:59,70
6264999,1497831480, 19/6/2017 0:18:0,70
6265999,1497831481, 19/6/2017 0:18:1,70
6266999,1497831482, 19/6/2017 0:18:2,70
6267999,1497831483, 19/6/2017 0:18:3,70
6268999,1497831484, 19/6/2017 0:18:4,70
6269999,1497831485, 19/6/2017 0:18:5,70
6271000,1497831486, 19/6/2017 0:18:6,69.9
6271998,1497831487, 19/6/2017 0:18:7,69.9
6272999,1497831488, 19/6/2017 0:18:8,69.9
6273999,1497831489, 19/6/2017 0:18:9,69.9
6274999,1497831490, 19/6/2017 0:18:10,69.9
6275998,1497831491, 19/6/2017 0:18:11,69.9
6276999,1497831492, 19/6/2017 0:18:12,69.9
6277999,1497831493, 19/6/2017 0:18:13,69.9
6278999,1497831494, 19/6/2017 0:18:14,69.9
6279999,1497831495, 19/6/2017 0:18:15,69.7
6280998,1497831496, 19/6/2017 0:18:16,69.7
6282000,1497831497, 19/6/2017 0:18:17,69.8
6282999,1497831498, 19/6/2017 0:18:18,69.8
6284000,1497831499, 19/6/2017 0:18:19,69.8
6284999,1497831500, 19/6/2017 0:18:20,69.8
6286000,1497831501, 19/6/2017 0:18:21,69.8
6286999,1497831502, 19/6/2017 0:18:22,69.8
6288000,1497831503, 19/6/2017 0:18:23,69.8
6288999,1497831504, 19/6/2017 0:18:24,69.8
6289999,1497831505, 19/6/2017 0:18:25,69.8
6290999,1497831506, 19/6/2017 0:18:26,69.8
6291999,1497831507, 19/6/2017 0:18:27,69.8
6293000,1497831508, 19/6/2017 0:18:28,69.8
6293999,1497831509, 19/6/2017 0:18:29,69.8
6294999,1497831510, 19/6/2017 0:18:30,69.8
6295999,1497831511, 19/6/2017 0:18:31,69.8
6296999,1497831512, 19/6/2017 0:18:32,69.8
6297999,1497831513, 19/6/2017 0:18:33,69.8
6298999,1497831514, 19/6/2017 0:18:34,69.8
6300000,1497831515, 19/6/2017 0:18:35,69.8
6300999,1497831516, 19/6/2017 0:18:36,69.8
6301999,1497831517, 19/6/2017 0:18:37,69.8
6302999,1497831518, 19/6/2017 0:18:38,69.8
6304000,1497831519, 19/6/2017 0:18:39,69.7
6304999,1497831520, 19/6/2017 0:18:40,69.7
6305999,1497831521, 19/6/2017 0:18:41,69.6
6306999,1497831522, 19/6/2017 0:18:42,69.6
6307999,1497831523, 19/6/2017 0:18:43,69.6
6308999,1497831524, 19/6/2017 0:18:44,69.6
6309998,1497831525, 19/6/2017 0:18:45,69.6
6310999,1497831526, 19/6/2017 0:18:46,69.7
6311999,1497831527, 19/6/2017 0:18:47,69.7
6312999,1497831528, 19/6/2017 0:18:48,69.6
6313999,1497831529, 19/6/2017 0:18:49,69.6
6314999,1497831530, 19/6/2017 0:18:50,69.6
6315999,1497831531, 19/6/2017 0:18:51,69.6
6316998,1497831532, 19/6/2017 0:18:52,69.6
6317999,1497831533, 19/6/2017 0:18:53,69.5
6318999,1497831534, 19/6/2017 0:18:54,69.5
6320000,1497831535, 19/6/2017 0:18:55,69.5
6321000,1497831536, 19/6/2017 0:18:56,69.5
6321999,1497831537, 19/6/2017 0:18:57,69.5
6322999,1497831538, 19/6/2017 0:18:58,69.5
6324000,1497831539, 19/6/2017 0:18:59,69.5
6324999,1497831540, 19/6/2017 0:19:0,69.5
6325999,1497831541, 19/6/2017 0:19:1,69.5
6326999,1497831542, 19/6/2017 0:19:2,69.5
6328000,1497831543, 19/6/2017 0:19:3,69.6
6328998,1497831544, 19/6/2017 0:19:4,69.6
6330000,1497831545, 19/6/2017 0:19:5,69.6
6330999,1497831546, 19/6/2017 0:19:6,69.6
6332000,1497831547, 19/6/2017 0:19:7,69.6
6332999,1497831548, 19/6/2017 0:19:8,69.7
6333999,1497831549, 19/6/2017 0:19:9,69.7
6334998,1497831550, 19/6/2017 0:19:10,69.7
6335998,1497831551, 19/6/2017 0:19:11,69.7
6337000,1497831552, 19/6/2017 0:19:12,69.6
6337999,1497831553, 19/6/2017 0:19:13,69.6
6339000,1497831554, 19/6/2017 0:19:14,69.6
6340000,1497831555, 19/6/2017 0:19:15,69.6
6340999,1497831556, 19/6/2017 0:19:16,69.6
6341999,1497831557, 19/6/2017 0:19:17,69.6
6342999,1497831558, 19/6/2017 0:19:18,69.6
6343999,1497831559, 19/6/2017 0:19:19,69.6
6344998,1497831560, 19/6/2017 0:19:20,69.6
6346000,1497831561, 19/6/2017 0:19:21,69.6
6346998,1497831562, 19/6/2017 0:19:22,69.6
6347999,1497831563, 19/6/2017 0:19:23,69.6
6348998,1497831564, 19/6/2017 0:19:24,69.6
6349999,1497831565, 19/6/2017 0:19:25,69.6
6350999,1497831566, 19/6/2017 0:19:26,69.5
6351998,1497831567, 19/6/2017 0:19:27,69.5
6353000,1497831568, 19/6/2017 0:19:28,69.4
6353999,1497831569, 19/6/2017 0:19:29,69.4
6354999,1497831570, 19/6/2017 0:19:30,69.4
6355999,1497831571, 19/6/2017 0:19:31,69.4
6356999,1497831572, 19/6/2017 0:19:32,69.4
6357998,1497831573, 19/6/2017 0:19:33,69.4
6359000,1497831574, 19/6/2017 0:19:34,69.3
6359999,1497831575, 19/6/2017 0:19:35,69.3
6360998,1497831576, 19/6/2017 0:19:36,69.3
6361999,1497831577, 19/6/2017 0:19:37,69.3
6362999,1497831578, 19/6/2017 0:19:38,69.2
6363999,1497831579, 19/6/2017 0:19:39,69.2
6364998,1497831580, 19/6/2017 0:19:40,69.2
6365999,1497831581, 19/6/2017 0:19:41,69.2
6366999,1497831582, 19/6/2017 0:19:42,69.1
6367998,1497831583, 19/6/2017 0:19:43,69.1
6368999,1497831584, 19/6/2017 0:19:44,69.1
6369999,1497831585, 19/6/2017 0:19:45,69.2
6371000,1497831586, 19/6/2017 0:19:46,69.2
6371998,1497831587, 19/6/2017 0:19:47,69.3
6372999,1497831588, 19/6/2017 0:19:48,69.3
6373999,1497831589, 19/6/2017 0:19:49,69.4
6375000,1497831590, 19/6/2017 0:19:50,69.4
6375999,1497831591, 19/6/2017 0:19:51,69.5
6376998,1497831592, 19/6/2017 0:19:52,69.5
6378000,1497831593, 19/6/2017 0:19:53,69.5
6378999,1497831594, 19/6/2017 0:19:54,69.5
6379999,1497831595, 19/6/2017 0:19:55,69.5
6380999,1497831596, 19/6/2017 0:19:56,69.5
6381999,1497831597, 19/6/2017 0:19:57,69.5
6383000,1497831598, 19/6/2017 0:19:58,69.6
6383998,1497831599, 19/6/2017 0:19:59,69.6
6384999,1497831600, 19/6/2017 0:20:0,69.6
6385999,1497831601, 19/6/2017 0:20:1,69.6
6386999,1497831602, 19/6/2017 0:20:2,69.6
6387999,1497831603, 19/6/2017 0:20:3,69.6
6389000,1497831604, 19/6/2017 0:20:4,69.6
6389998,1497831605, 19/6/2017 0:20:5,69.6
6390999,1497831606, 19/6/2017 0:20:6,69.6
6392000,1497831607, 19/6/2017 0:20:7,69.7
6392999,1497831608, 19/6/2017 0:20:8,69.7
6393999,1497831609, 19/6/2017 0:20:9,69.7
6394999,1497831610, 19/6/2017 0:20:10,69.7
6396000,1497831611, 19/6/2017 0:20:11,69.7
6396998,1497831612, 19/6/2017 0:20:12,69.7
6397999,1497831613, 19/6/2017 0:20:13,69.7
6399000,1497831614, 19/6/2017 0:20:14,69.8
6400000,1497831615, 19/6/2017 0:20:15,69.8
6400999,1497831616, 19/6/2017 0:20:16,69.8
6401999,1497831617, 19/6/2017 0:20:17,69.8
6402999,1497831618, 19/6/2017 0:20:18,69.8
6403998,1497831619, 19/6/2017 0:20:19,69.9
6404999,1497831620, 19/6/2017 0:20:20,69.9
6405999,1497831621, 19/6/2017 0:20:21,69.9
6406999,1497831622, 19/6/2017 0:20:22,69.9
6408000,1497831623, 19/6/2017 0:20:23,70
6408999,1497831624, 19/6/2017 0:20:24,70
6409999,1497831625, 19/6/2017 0:20:25,70
6410999,1497831626, 19/6/2017 0:20:26,70
6411999,1497831627, 19/6/2017 0:20:27,70
6412999,1497831628, 19/6/2017 0:20:28,69.9
6414000,1497831629, 19/6/2017 0:20:29,69.9
6414999,1497831630, 19/6/2017 0:20:30,69.9
6415998,1497831631, 19/6/2017 0:20:31,69.9
6417000,1497831632, 19/6/2017 0:20:32,69.8
6417999,1497831633, 19/6/2017 0:20:33,69.8
6419000,1497831634, 19/6/2017 0:20:34,69.8
6419999,1497831635, 19/6/2017 0:20:35,69.8
6420999,1497831636, 19/6/2017 0:20:36,69.8
6421999,1497831637, 19/6/2017 0:20:37,69.5
6422999,1497831638, 19/6/2017 0:20:38,69.5
6424000,1497831639, 19/6/2017 0:20:39,69.4
6424999,1497831640, 19/6/2017 0:20:40,69.4
6425999,1497831641, 19/6/2017 0:20:41,69.4
6426999,1497831642, 19/6/2017 0:20:42,69.3
6427999,1497831643, 19/6/2017 0:20:43,69.3
6428999,1497831644, 19/6/2017 0:20:44,69.3
6429999,1497831645, 19/6/2017 0:20:45,69.3
6431000,1497831646, 19/6/2017 0:20:46,69.3
6432000,1497831647, 19/6/2017 0:20:47,69.3
6432999,1497831648, 19/6/2017 0:20:48,69.3
6433999,1497831649, 19/6/2017 0:20:49,69.3
6434999,1497831650, 19/6/2017 0:20:50,69.3
6435999,1497831651, 19/6/2017 0:20:51,69.3
6436999,1497831652, 19/6/2017 0:20:52,69.3
6437999,1497831653, 19/6/2017 0:20:53,69.4
6439000,1497831654, 19/6/2017 0:20:54,69.4
6439999,1497831655, 19/6/2017 0:20:55,69.5
6440998,1497831656, 19/6/2017 0:20:56,69.5
6441999,1497831657, 19/6/2017 0:20:57,69.5
6442999,1497831658, 19/6/2017 0:20:58,69.6
6443999,1497831659, 19/6/2017 0:20:59,69.6
6444999,1497831660, 19/6/2017 0:21:0,69.6
6445999,1497831661, 19/6/2017 0:21:1,69.6
6446999,1497831662, 19/6/2017 0:21:2,69.6
6447998,1497831663, 19/6/2017 0:21:3,69.6
6448999,1497831664, 19/6/2017 0:21:4,69.6
6449999,1497831665, 19/6/2017 0:21:5,69.5
6450999,1497831666, 19/6/2017 0:21:6,69.5
6451998,1497831667, 19/6/2017 0:21:7,69.5
6453000,1497831668, 19/6/2017 0:21:8,69.5
6453999,1497831669, 19/6/2017 0:21:9,69.5
6455000,1497831670, 19/6/2017 0:21:10,69.5
6455999,1497831671, 19/6/2017 0:21:11,69.5
6456999,1497831672, 19/6/2017 0:21:12,69.5
6457999,1497831673, 19/6/2017 0:21:13,69.5
6458999,1497831674, 19/6/2017 0:21:14,69.4
6459999,1497831675, 19/6/2017 0:21:15,69.4
6460998,1497831676, 19/6/2017 0:21:16,69.4
6461999,1497831677, 19/6/2017 0:21:17,69.4
6462999,1497831678, 19/6/2017 0:21:18,69.4
6464000,1497831679, 19/6/2017 0:21:19,69.3
6464999,1497831680, 19/6/2017 0:21:20,69.3
6465999,1497831681, 19/6/2017 0:21:21,69.3
6466999,1497831682, 19/6/2017 0:21:22,69.3
6467999,1497831683, 19/6/2017 0:21:23,69.4
6468999,1497831684, 19/6/2017 0:21:24,69.4
6469999,1497831685, 19/6/2017 0:21:25,69.4
6471000,1497831686, 19/6/2017 0:21:26,69.4
6471999,1497831687, 19/6/2017 0:21:27,69.4
6472999,1497831688, 19/6/2017 0:21:28,69.4
6473999,1497831689, 19/6/2017 0:21:29,69.4
6474999,1497831690, 19/6/2017 0:21:30,69.4
6475999,1497831691, 19/6/2017 0:21:31,69.4
6476998,1497831692, 19/6/2017 0:21:32,69.3
6477999,1497831693, 19/6/2017 0:21:33,69.3
6478999,1497831694, 19/6/2017 0:21:34,69.2
6479998,1497831695, 19/6/2017 0:21:35,69.2
6480999,1497831696, 19/6/2017 0:21:36,69.2
6481999,1497831697, 19/6/2017 0:21:37,69.2
6482999,1497831698, 19/6/2017 0:21:38,69.2
6483999,1497831699, 19/6/2017 0:21:39,69.2
6484999,1497831700, 19/6/2017 0:21:40,69.2
6485998,1497831701, 19/6/2017 0:21:41,69.2
6487000,1497831702, 19/6/2017 0:21:42,69.1
6487999,1497831703, 19/6/2017 0:21:43,69.1
6488998,1497831704, 19/6/2017 0:21:44,69.1
6489999,1497831705, 19/6/2017 0:21:45,69.1
6490999,1497831706, 19/6/2017 0:21:46,69.1
6491999,1497831707, 19/6/2017 0:21:47,69.1
6492999,1497831708, 19/6/2017 0:21:48,69.1
6493999,1497831709, 19/6/2017 0:21:49,69.1
6494999,1497831710, 19/6/2017 0:21:50,69.1
6495998,1497831711, 19/6/2017 0:21:51,69.2
6496999,1497831712, 19/6/2017 0:21:52,69.2
6497998,1497831713, 19/6/2017 0:21:53,69.2
6498999,1497831714, 19/6/2017 0:21:54,69.2
6499999,1497831715, 19/6/2017 0:21:55,69.2
6500999,1497831716, 19/6/2017 0:21:56,69.2
6501999,1497831717, 19/6/2017 0:21:57,69.2
6502999,1497831718, 19/6/2017 0:21:58,69.2
6503999,1497831719, 19/6/2017 0:21:59,69.2
6504998,1497831720, 19/6/2017 0:22:0,69.2
6506000,1497831721, 19/6/2017 0:22:1,69.1
6506999,1497831722, 19/6/2017 0:22:2,69.1
6508000,1497831723, 19/6/2017 0:22:3,69.2
6508999,1497831724, 19/6/2017 0:22:4,69.2
6509999,1497831725, 19/6/2017 0:22:5,69.2
6510999,1497831726, 19/6/2017 0:22:6,69.2
6511998,1497831727, 19/6/2017 0:22:7,69.2
6512999,1497831728, 19/6/2017 0:22:8,69.2
6513999,1497831729, 19/6/2017 0:22:9,69.2
6514999,1497831730, 19/6/2017 0:22:10,69.2
6515999,1497831731, 19/6/2017 0:22:11,69.2
6516999,1497831732, 19/6/2017 0:22:12,69.2
6517998,1497831733, 19/6/2017 0:22:13,69.3
6518999,1497831734, 19/6/2017 0:22:14,69.3
6519999,1497831735, 19/6/2017 0:22:15,69.3
6520998,1497831736, 19/6/2017 0:22:16,69.3
6521999,1497831737, 19/6/2017 0:22:17,69.3
6522999,1497831738, 19/6/2017 0:22:18,69.3
6523999,1497831739, 19/6/2017 0:22:19,69.3
6524998,1497831740, 19/6/2017 0:22:20,69.4
6525999,1497831741, 19/6/2017 0:22:21,69.4
6527000,1497831742, 19/6/2017 0:22:22,69.4
6527998,1497831743, 19/6/2017 0:22:23,69.4
6529000,1497831744, 19/6/2017 0:22:24,69.4
6529999,1497831745, 19/6/2017 0:22:25,69.4
6530999,1497831746, 19/6/2017 0:22:26,69.4
6531999,1497831747, 19/6/2017 0:22:27,69.4
6533000,1497831748, 19/6/2017 0:22:28,69.4
6533999,1497831749, 19/6/2017 0:22:29,69.5
6534999,1497831750, 19/6/2017 0:22:30,69.5
6535999,1497831751, 19/6/2017 0:22:31,69.5
6536998,1497831752, 19/6/2017 0:22:32,69.5
6537999,1497831753, 19/6/2017 0:22:33,69.5
6538998,1497831754, 19/6/2017 0:22:34,69.6
6539999,1497831755, 19/6/2017 0:22:35,69.6
6540999,1497831756, 19/6/2017 0:22:36,69.6
6541999,1497831757, 19/6/2017 0:22:37,69.6
6543000,1497831758, 19/6/2017 0:22:38,69.6
6543998,1497831759, 19/6/2017 0:22:39,69.6
6545000,1497831760, 19/6/2017 0:22:40,69.6
6545999,1497831761, 19/6/2017 0:22:41,69.6
6546999,1497831762, 19/6/2017 0:22:42,69.6
6547999,1497831763, 19/6/2017 0:22:43,69.6
6548999,1497831764, 19/6/2017 0:22:44,69.6
6549999,1497831765, 19/6/2017 0:22:45,69.6
6550999,1497831766, 19/6/2017 0:22:46,69.6
6552000,1497831767, 19/6/2017 0:22:47,69.6
6552998,1497831768, 19/6/2017 0:22:48,69.6
6553999,1497831769, 19/6/2017 0:22:49,69.6
6554999,1497831770, 19/6/2017 0:22:50,69.6
6555999,1497831771, 19/6/2017 0:22:51,69.6
6556999,1497831772, 19/6/2017 0:22:52,69.5
6557999,1497831773, 19/6/2017 0:22:53,69.5
6559000,1497831774, 19/6/2017 0:22:54,69.5
6559998,1497831775, 19/6/2017 0:22:55,69.5
6560999,1497831776, 19/6/2017 0:22:56,69.5
6561998,1497831777, 19/6/2017 0:22:57,69.4
6562999,1497831778, 19/6/2017 0:22:58,69.4
6563999,1497831779, 19/6/2017 0:22:59,69.4
6564999,1497831780, 19/6/2017 0:23:0,69.4
6565998,1497831781, 19/6/2017 0:23:1,69.4
6567000,1497831782, 19/6/2017 0:23:2,69.4
6567999,1497831783, 19/6/2017 0:23:3,69.4
6568998,1497831784, 19/6/2017 0:23:4,69.3
6569999,1497831785, 19/6/2017 0:23:5,69.3
6570998,1497831787, 19/6/2017 0:23:7,69.3
6571999,1497831788, 19/6/2017 0:23:8,69.3
6572998,1497831789, 19/6/2017 0:23:9,69.3
6573999,1497831790, 19/6/2017 0:23:10,69.3
6574999,1497831791, 19/6/2017 0:23:11,69.2
6576000,1497831792, 19/6/2017 0:23:12,69.2
6576999,1497831793, 19/6/2017 0:23:13,69.2
6577998,1497831794, 19/6/2017 0:23:14,69.2
6578999,1497831795, 19/6/2017 0:23:15,69.2
6579999,1497831796, 19/6/2017 0:23:16,69.1
6580999,1497831797, 19/6/2017 0:23:17,69.1
6581998,1497831798, 19/6/2017 0:23:18,69
6583000,1497831799, 19/6/2017 0:23:19,69
6583999,1497831800, 19/6/2017 0:23:20,69.1
6584998,1497831801, 19/6/2017 0:23:21,69.1
6585999,1497831802, 19/6/2017 0:23:22,69.1
6586998,1497831803, 19/6/2017 0:23:23,69
6587999,1497831804, 19/6/2017 0:23:24,69
6588998,1497831805, 19/6/2017 0:23:25,69.1
6589999,1497831806, 19/6/2017 0:23:26,69.1
6591000,1497831807, 19/6/2017 0:23:27,69.2
6591998,1497831808, 19/6/2017 0:23:28,69.2
6592999,1497831809, 19/6/2017 0:23:29,69.2
6593999,1497831810, 19/6/2017 0:23:30,69.2
6595000,1497831811, 19/6/2017 0:23:31,69.2
6595999,1497831812, 19/6/2017 0:23:32,69.1
6596999,1497831813, 19/6/2017 0:23:33,69.1
6597998,1497831814, 19/6/2017 0:23:34,69.1
6599000,1497831815, 19/6/2017 0:23:35,69.2
6600000,1497831816, 19/6/2017 0:23:36,69.2
6600998,1497831817, 19/6/2017 0:23:37,69.4
6601999,1497831818, 19/6/2017 0:23:38,69.4
6602999,1497831819, 19/6/2017 0:23:39,69.4
6603999,1497831820, 19/6/2017 0:23:40,69.4
6604998,1497831821, 19/6/2017 0:23:41,69.4
6605999,1497831822, 19/6/2017 0:23:42,69.4
6606999,1497831823, 19/6/2017 0:23:43,69.5
6607998,1497831824, 19/6/2017 0:23:44,69.5
6608999,1497831825, 19/6/2017 0:23:45,69.5
6609999,1497831826, 19/6/2017 0:23:46,69.5
6610999,1497831827, 19/6/2017 0:23:47,69.5
6611998,1497831828, 19/6/2017 0:23:48,69.4
6612999,1497831829, 19/6/2017 0:23:49,69.4
6613998,1497831830, 19/6/2017 0:23:50,69.4
6614999,1497831831, 19/6/2017 0:23:51,69.4
6616000,1497831832, 19/6/2017 0:23:52,69.4
6616998,1497831833, 19/6/2017 0:23:53,69.4
6618000,1497831834, 19/6/2017 0:23:54,69.4
6618999,1497831835, 19/6/2017 0:23:55,69.4
6619999,1497831836, 19/6/2017 0:23:56,69.4
6620999,1497831837, 19/6/2017 0:23:57,69.3
6621999,1497831838, 19/6/2017 0:23:58,69.3
6622999,1497831839, 19/6/2017 0:23:59,69.3
6623998,1497831840, 19/6/2017 0:24:0,69.3
6625000,1497831841, 19/6/2017 0:24:1,69.2
6625998,1497831842, 19/6/2017 0:24:2,69.2
6627000,1497831843, 19/6/2017 0:24:3,69.2
6627999,1497831844, 19/6/2017 0:24:4,69.3
6628999,1497831845, 19/6/2017 0:24:5,69.3
6629999,1497831846, 19/6/2017 0:24:6,69.3
6630999,1497831847, 19/6/2017 0:24:7,69.3
6632000,1497831848, 19/6/2017 0:24:8,69.3
6632998,1497831849, 19/6/2017 0:24:9,69.3
6633999,1497831850, 19/6/2017 0:24:10,69.3
6634999,1497831851, 19/6/2017 0:24:11,69.3
6635999,1497831852, 19/6/2017 0:24:12,69.3
6636998,1497831853, 19/6/2017 0:24:13,69.3
6637999,1497831854, 19/6/2017 0:24:14,69.3
6639000,1497831855, 19/6/2017 0:24:15,69.4
6639998,1497831856, 19/6/2017 0:24:16,69.4
6640999,1497831857, 19/6/2017 0:24:17,69.4
6641999,1497831858, 19/6/2017 0:24:18,69.4
6642999,1497831859, 19/6/2017 0:24:19,69.4
6643998,1497831860, 19/6/2017 0:24:20,69.3
6644999,1497831861, 19/6/2017 0:24:21,69.3
6645998,1497831862, 19/6/2017 0:24:22,69.2
6646999,1497831863, 19/6/2017 0:24:23,69.2
6647999,1497831864, 19/6/2017 0:24:24,69.2
6648999,1497831865, 19/6/2017 0:24:25,69.2
6650000,1497831866, 19/6/2017 0:24:26,69.2
6650999,1497831867, 19/6/2017 0:24:27,69.2
6651999,1497831868, 19/6/2017 0:24:28,69.2
6652999,1497831869, 19/6/2017 0:24:29,69.3
6653999,1497831870, 19/6/2017 0:24:30,69.3
6655000,1497831871, 19/6/2017 0:24:31,69.2
6655998,1497831872, 19/6/2017 0:24:32,69.2
6657000,1497831873, 19/6/2017 0:24:33,69.2
6657999,1497831874, 19/6/2017 0:24:34,69.2
6658999,1497831875, 19/6/2017 0:24:35,69.2
6659999,1497831876, 19/6/2017 0:24:36,69.2
6660999,1497831877, 19/6/2017 0:24:37,69.2
6661999,1497831878, 19/6/2017 0:24:38,69.3
6662999,1497831879, 19/6/2017 0:24:39,69.3
6663999,1497831880, 19/6/2017 0:24:40,69.3
6664999,1497831881, 19/6/2017 0:24:41,69.3
6665999,1497831882, 19/6/2017 0:24:42,69.3
6666999,1497831883, 19/6/2017 0:24:43,69.4
6667999,1497831884, 19/6/2017 0:24:44,69.4
6668999,1497831885, 19/6/2017 0:24:45,69.4
6669999,1497831886, 19/6/2017 0:24:46,69.4
6671000,1497831887, 19/6/2017 0:24:47,69.4
6671998,1497831888, 19/6/2017 0:24:48,69.4
6672999,1497831889, 19/6/2017 0:24:49,69.4
6673998,1497831890, 19/6/2017 0:24:50,69.4
6675000,1497831891, 19/6/2017 0:24:51,69.4
6675999,1497831892, 19/6/2017 0:24:52,69.3
6676999,1497831893, 19/6/2017 0:24:53,69.3
6677999,1497831894, 19/6/2017 0:24:54,69.4
6678999,1497831895, 19/6/2017 0:24:55,69.4
6680000,1497831896, 19/6/2017 0:24:56,69.4
6680998,1497831897, 19/6/2017 0:24:57,69.4
6682000,1497831898, 19/6/2017 0:24:58,69.4
6682999,1497831899, 19/6/2017 0:24:59,69.4
6684000,1497831900, 19/6/2017 0:25:0,69.4
6684999,1497831901, 19/6/2017 0:25:1,69.2
6685999,1497831902, 19/6/2017 0:25:2,69.2
6687000,1497831903, 19/6/2017 0:25:3,69.1
6687998,1497831904, 19/6/2017 0:25:4,69.1
6688999,1497831905, 19/6/2017 0:25:5,69.1
6690000,1497831906, 19/6/2017 0:25:6,69.1
6690999,1497831907, 19/6/2017 0:25:7,69.1
6691999,1497831908, 19/6/2017 0:25:8,69.1
6692999,1497831909, 19/6/2017 0:25:9,69.1
6693998,1497831910, 19/6/2017 0:25:10,69
6694999,1497831911, 19/6/2017 0:25:11,69
6695999,1497831912, 19/6/2017 0:25:12,69
6696998,1497831913, 19/6/2017 0:25:13,69
6698000,1497831914, 19/6/2017 0:25:14,69
6698999,1497831915, 19/6/2017 0:25:15,69
6699999,1497831916, 19/6/2017 0:25:16,69
6700998,1497831917, 19/6/2017 0:25:17,69.1
6701999,1497831918, 19/6/2017 0:25:18,69.1
6702999,1497831919, 19/6/2017 0:25:19,69.1
6703998,1497831920, 19/6/2017 0:25:20,69.1
6704999,1497831921, 19/6/2017 0:25:21,69.1
6705999,1497831922, 19/6/2017 0:25:22,69.1
6707000,1497831923, 19/6/2017 0:25:23,69.2
6707999,1497831924, 19/6/2017 0:25:24,69.2
6709000,1497831925, 19/6/2017 0:25:25,69.2
6709999,1497831926, 19/6/2017 0:25:26,69.2
6711000,1497831927, 19/6/2017 0:25:27,69.2
6711999,1497831928, 19/6/2017 0:25:28,69.2
6712999,1497831929, 19/6/2017 0:25:29,69.1
6713999,1497831930, 19/6/2017 0:25:30,69.1
6714999,1497831931, 19/6/2017 0:25:31,69.2
6715999,1497831932, 19/6/2017 0:25:32,69.2
6716999,1497831933, 19/6/2017 0:25:33,69.2
6718000,1497831934, 19/6/2017 0:25:34,69.2
6718999,1497831935, 19/6/2017 0:25:35,69.2
6720000,1497831936, 19/6/2017 0:25:36,69.2
6720999,1497831937, 19/6/2017 0:25:37,69.2
6721998,1497831938, 19/6/2017 0:25:38,69.2
6722998,1497831939, 19/6/2017 0:25:39,69.2
6723999,1497831940, 19/6/2017 0:25:40,69.2
6725000,1497831941, 19/6/2017 0:25:41,69.3
6725999,1497831942, 19/6/2017 0:25:42,69.3
6727000,1497831943, 19/6/2017 0:25:43,69.3
6727999,1497831944, 19/6/2017 0:25:44,69.3
6728999,1497831945, 19/6/2017 0:25:45,69.3
6729999,1497831946, 19/6/2017 0:25:46,69.3
6730999,1497831947, 19/6/2017 0:25:47,69.3
6731999,1497831948, 19/6/2017 0:25:48,69.3
6732999,1497831949, 19/6/2017 0:25:49,69.3
6734000,1497831950, 19/6/2017 0:25:50,69.4
